name,gender,species,year,county,count
AIZA,F,human,2014,Queens,6
AJANI,M,human,2009,Kings,11
AKIVA,M,human,2008,Kings,11
AKIVA,M,human,2009,Kings,10
AKIVA,M,human,2010,Queens,14
AKIVA,M,human,2012,Kings,11
AKIVA,M,human,2013,Kings,17
AKIVA,M,human,2013,Queens,10
AKIVA,M,human,2014,Kings,10
AKIVA,M,human,2014,Queens,8
ALAIA,F,human,2015,Bronx,39
ALAIA,F,human,2015,Queens,17
ALAINA,F,human,2014,Bronx,7
ALAINA,F,human,2014,Kings,7
ALAN,M,human,2007,Kings,45
ALAN,M,human,2007,New York,13
ALAN,M,human,2007,Queens,35
ALAN,M,human,2008,Bronx,14
ALAN,M,human,2008,Kings,48
ALAN,M,human,2008,New York,14
ALAN,M,human,2008,Queens,27
ALAN,M,human,2009,Bronx,13
ALAN,M,human,2009,Kings,35
ALAN,M,human,2009,New York,12
ALAN,M,human,2009,Queens,36
ALAN,M,human,2010,Bronx,24
ALAN,M,human,2010,Kings,42
ALAN,M,human,2010,Queens,22
ALAN,M,human,2011,Bronx,15
ALAN,M,human,2011,Kings,43
ALAN,M,human,2011,New York,13
ALAN,M,human,2011,Queens,25
ALAN,M,human,2012,Bronx,15
ALAN,M,human,2012,Kings,45
ALAN,M,human,2012,Queens,30
ALAN,M,human,2013,Bronx,22
ALAN,M,human,2013,Kings,42
ALAN,M,human,2013,Queens,39
ALAN,M,human,2014,Bronx,22
ALAN,M,human,2014,Kings,28
ALAN,M,human,2014,New York,15
ALAN,M,human,2014,Queens,31
ALAN,M,human,2014,Richmond,8
ALAN,M,human,2015,Bronx,21
ALAN,M,human,2015,Kings,43
ALAN,M,human,2015,New York,12
ALAN,M,human,2015,Queens,41
ALANA,F,human,2007,Bronx,19
ALANA,F,human,2007,Kings,17
ALANA,F,human,2007,New York,17
ALANA,F,human,2007,Queens,19
ALANA,F,human,2008,Bronx,12
ALANA,F,human,2008,Kings,17
ALANA,F,human,2008,New York,10
ALANA,F,human,2008,Queens,11
ALANA,F,human,2009,Bronx,11
ALANA,F,human,2009,Kings,16
ALANA,F,human,2009,Queens,12
ALANA,F,human,2010,Bronx,15
ALANA,F,human,2010,Kings,15
ALANA,F,human,2010,Queens,17
ALANA,F,human,2011,Kings,11
ALANA,F,human,2011,Queens,17
ALANA,F,human,2012,Bronx,13
ALANA,F,human,2012,Kings,14
ALANA,F,human,2012,New York,11
ALANA,F,human,2012,Queens,17
ALANA,F,human,2013,Bronx,10
ALANA,F,human,2013,Queens,15
ALANA,F,human,2014,Bronx,15
ALANA,F,human,2014,New York,7
ALANA,F,human,2014,Queens,19
ALANA,F,human,2015,Bronx,11
ALANA,F,human,2015,Kings,13
ALANA,F,human,2015,Queens,11
ALANI,F,human,2012,Kings,11
ALANI,F,human,2014,Bronx,5
ALANI,F,human,2014,Kings,5
ALANI,F,human,2015,Kings,11
ALANIS,F,human,2014,Bronx,12
ALANIS,F,human,2014,Queens,8
ALANNA,F,human,2014,Bronx,6
ALAYNA,F,human,2014,Kings,5
ALAYSIA,F,human,2014,Bronx,5
ALBERT,M,human,2007,Kings,19
ALBERT,M,human,2007,New York,12
ALBERT,M,human,2007,Queens,13
ALBERT,M,human,2008,Bronx,17
ALBERT,M,human,2008,Kings,29
ALBERT,M,human,2008,Queens,12
ALBERT,M,human,2009,Kings,19
ALBERT,M,human,2009,New York,14
ALBERT,M,human,2010,Bronx,18
ALBERT,M,human,2010,Kings,21
ALBERT,M,human,2010,Queens,11
ALBERT,M,human,2011,Kings,14
ALBERT,M,human,2012,Kings,29
ALBERT,M,human,2012,New York,11
ALBERT,M,human,2012,Queens,12
ALBERT,M,human,2013,Bronx,11
ALBERT,M,human,2013,Kings,16
ALBERT,M,human,2013,New York,10
ALBERT,M,human,2013,Queens,14
ALBERT,M,human,2014,Bronx,8
ALBERT,M,human,2014,Kings,23
ALBERT,M,human,2014,New York,6
ALBERT,M,human,2014,Queens,11
ALBERT,M,human,2015,Kings,21
ALBERT,M,human,2015,Queens,12
ALBERTO,M,human,2007,Bronx,14
ALBERTO,M,human,2014,Bronx,5
ALBERTO,M,human,2014,Kings,5
ALBERTO,M,human,2014,Queens,5
ALDEN,M,human,2014,Kings,5
ALEAH,F,human,2014,Bronx,5
ALEAH,F,human,2014,Queens,5
ALEC,M,human,2011,Kings,10
ALEC,M,human,2013,Kings,10
ALEC,M,human,2014,Kings,5
ALEC,M,human,2014,New York,6
ALEENA,F,human,2009,Queens,10
ALEENA,F,human,2013,Kings,13
ALEENA,F,human,2013,Queens,14
ALEENA,F,human,2014,Bronx,7
ALEENA,F,human,2014,Kings,10
ALEENA,F,human,2014,Queens,10
ALEENA,F,human,2015,Bronx,10
ALEENA,F,human,2015,Queens,11
ALEJANDRA,F,human,2008,Queens,14
ALEJANDRA,F,human,2010,Bronx,10
ALEJANDRA,F,human,2014,Kings,7
ALEJANDRA,F,human,2014,Queens,5
ALEJANDRO,M,human,2007,Bronx,17
ALEJANDRO,M,human,2007,Kings,13
ALEJANDRO,M,human,2007,New York,13
ALEJANDRO,M,human,2007,Queens,32
ALEJANDRO,M,human,2008,Bronx,21
ALEJANDRO,M,human,2008,Kings,23
ALEJANDRO,M,human,2008,New York,14
ALEJANDRO,M,human,2008,Queens,36
ALEJANDRO,M,human,2009,Bronx,24
ALEJANDRO,M,human,2009,Kings,11
ALEJANDRO,M,human,2009,New York,11
ALEJANDRO,M,human,2009,Queens,29
ALEJANDRO,M,human,2010,Bronx,28
ALEJANDRO,M,human,2010,Kings,17
ALEJANDRO,M,human,2010,New York,14
ALEJANDRO,M,human,2010,Queens,30
ALEJANDRO,M,human,2011,Bronx,19
ALEJANDRO,M,human,2011,Kings,20
ALEJANDRO,M,human,2011,Queens,24
ALEJANDRO,M,human,2012,Bronx,22
ALEJANDRO,M,human,2012,Kings,14
ALEJANDRO,M,human,2012,New York,14
ALEJANDRO,M,human,2012,Queens,20
ALEJANDRO,M,human,2013,Bronx,21
ALEJANDRO,M,human,2013,Kings,12
ALEJANDRO,M,human,2013,Queens,25
ALEJANDRO,M,human,2014,Bronx,18
ALEJANDRO,M,human,2014,Kings,12
ALEJANDRO,M,human,2014,New York,9
ALEJANDRO,M,human,2014,Queens,20
ALEJANDRO,M,human,2015,Bronx,12
ALEJANDRO,M,human,2015,Kings,20
ALEJANDRO,M,human,2015,Queens,14
ALESSANDRA,F,human,2007,Queens,13
ALESSANDRA,F,human,2008,New York,10
ALESSANDRA,F,human,2010,New York,13
ALESSANDRA,F,human,2011,Kings,12
ALESSANDRA,F,human,2012,Queens,14
ALESSANDRA,F,human,2014,Kings,8
ALESSANDRA,F,human,2014,New York,10
ALESSANDRA,F,human,2015,Queens,12
ALESSANDRO,M,human,2008,New York,13
ALESSIA,F,human,2014,Queens,6
ALESSIA,F,human,2014,Richmond,5
ALEX,M,human,2007,Bronx,35
ALEX,M,human,2007,Kings,46
ALEX,M,human,2007,New York,33
ALEX,M,human,2007,Queens,79
ALEX,M,human,2008,Bronx,32
ALEX,M,human,2008,Kings,44
ALEX,M,human,2008,New York,30
ALEX,M,human,2008,Queens,58
ALEX,M,human,2008,Richmond,10
ALEX,M,human,2009,Bronx,39
ALEX,M,human,2009,Kings,68
ALEX,M,human,2009,New York,28
ALEX,M,human,2009,Queens,77
ALEX,M,human,2010,Bronx,39
ALEX,M,human,2010,Kings,52
ALEX,M,human,2010,New York,22
ALEX,M,human,2010,Queens,63
ALEX,M,human,2011,Bronx,27
ALEX,M,human,2011,Kings,49
ALEX,M,human,2011,New York,22
ALEX,M,human,2011,Queens,61
ALEX,M,human,2012,Bronx,22
ALEX,M,human,2012,Kings,42
ALEX,M,human,2012,New York,19
ALEX,M,human,2012,Queens,53
ALEX,M,human,2013,Bronx,17
ALEX,M,human,2013,Kings,44
ALEX,M,human,2013,New York,28
ALEX,M,human,2013,Queens,51
ALEX,M,human,2014,Bronx,25
ALEX,M,human,2014,Kings,49
ALEX,M,human,2014,New York,16
ALEX,M,human,2014,Queens,54
ALEX,M,human,2015,Bronx,13
ALEX,M,human,2015,Kings,41
ALEX,M,human,2015,New York,13
ALEX,M,human,2015,Queens,51
ALEXA,F,human,2007,Bronx,32
ALEXA,F,human,2007,Kings,27
ALEXA,F,human,2007,New York,32
ALEXA,F,human,2007,Queens,38
ALEXA,F,human,2007,Richmond,16
ALEXA,F,human,2008,Bronx,20
ALEXA,F,human,2008,Kings,29
ALEXA,F,human,2008,New York,36
ALEXA,F,human,2008,Queens,30
ALEXA,F,human,2008,Richmond,11
ALEXA,F,human,2009,Bronx,29
ALEXA,F,human,2009,Kings,24
ALEXA,F,human,2009,New York,26
ALEXA,F,human,2009,Queens,34
ALEXA,F,human,2009,Richmond,18
ALEXA,F,human,2010,Bronx,25
ALEXA,F,human,2010,Kings,30
ALEXA,F,human,2010,New York,21
ALEXA,F,human,2010,Queens,32
ALEXA,F,human,2010,Richmond,16
ALEXA,F,human,2011,Bronx,26
ALEXA,F,human,2011,Kings,29
ALEXA,F,human,2011,New York,31
ALEXA,F,human,2011,Queens,26
ALEXA,F,human,2011,Richmond,11
ALEXA,F,human,2012,Bronx,22
ALEXA,F,human,2012,Kings,31
ALEXA,F,human,2012,New York,28
ALEXA,F,human,2012,Queens,39
ALEXA,F,human,2012,Richmond,11
ALEXA,F,human,2013,Bronx,20
ALEXA,F,human,2013,Kings,26
ALEXA,F,human,2013,New York,25
ALEXA,F,human,2013,Queens,30
ALEXA,F,human,2013,Richmond,16
ALEXA,F,human,2014,Bronx,20
ALEXA,F,human,2014,Kings,27
ALEXA,F,human,2014,New York,20
ALEXA,F,human,2014,Queens,32
ALEXA,F,human,2014,Richmond,12
ALEXA,F,human,2015,Bronx,38
ALEXA,F,human,2015,Kings,30
ALEXA,F,human,2015,New York,24
ALEXA,F,human,2015,Queens,51
ALEXA,F,human,2015,Richmond,12
ALEXANDER,M,human,2007,Bronx,70
ALEXANDER,M,human,2007,Kings,102
ALEXANDER,M,human,2007,New York,133
ALEXANDER,M,human,2007,Queens,112
ALEXANDER,M,human,2007,Richmond,20
ALEXANDER,M,human,2008,Bronx,79
ALEXANDER,M,human,2008,Kings,130
ALEXANDER,M,human,2008,New York,147
ALEXANDER,M,human,2008,Queens,142
ALEXANDER,M,human,2008,Richmond,28
ALEXANDER,M,human,2009,Bronx,97
ALEXANDER,M,human,2009,Kings,140
ALEXANDER,M,human,2009,New York,123
ALEXANDER,M,human,2009,Queens,154
ALEXANDER,M,human,2009,Richmond,23
ALEXANDER,M,human,2010,Bronx,96
ALEXANDER,M,human,2010,Kings,126
ALEXANDER,M,human,2010,New York,127
ALEXANDER,M,human,2010,Queens,143
ALEXANDER,M,human,2010,Richmond,29
ALEXANDER,M,human,2011,Bronx,83
ALEXANDER,M,human,2011,Kings,121
ALEXANDER,M,human,2011,New York,120
ALEXANDER,M,human,2011,Queens,140
ALEXANDER,M,human,2011,Richmond,23
ALEXANDER,M,human,2012,Bronx,80
ALEXANDER,M,human,2012,Kings,138
ALEXANDER,M,human,2012,New York,145
ALEXANDER,M,human,2012,Queens,135
ALEXANDER,M,human,2012,Richmond,16
ALEXANDER,M,human,2013,Bronx,79
ALEXANDER,M,human,2013,Kings,126
ALEXANDER,M,human,2013,New York,123
ALEXANDER,M,human,2013,Queens,151
ALEXANDER,M,human,2013,Richmond,29
ALEXANDER,M,human,2014,Bronx,91
ALEXANDER,M,human,2014,Kings,133
ALEXANDER,M,human,2014,New York,117
ALEXANDER,M,human,2014,Queens,149
ALEXANDER,M,human,2014,Richmond,27
ALEXANDER,M,human,2015,Bronx,69
ALEXANDER,M,human,2015,Kings,162
ALEXANDER,M,human,2015,New York,77
ALEXANDER,M,human,2015,Queens,136
ALEXANDER,M,human,2015,Richmond,22
ALEXANDRA,F,human,2007,Bronx,26
ALEXANDRA,F,human,2007,Kings,51
ALEXANDRA,F,human,2007,New York,64
ALEXANDRA,F,human,2007,Queens,49
ALEXANDRA,F,human,2007,Richmond,20
ALEXANDRA,F,human,2008,Bronx,27
ALEXANDRA,F,human,2008,Kings,40
ALEXANDRA,F,human,2008,New York,40
ALEXANDRA,F,human,2008,Queens,37
ALEXANDRA,F,human,2008,Richmond,10
ALEXANDRA,F,human,2009,Bronx,15
ALEXANDRA,F,human,2009,Kings,41
ALEXANDRA,F,human,2009,New York,55
ALEXANDRA,F,human,2009,Queens,50
ALEXANDRA,F,human,2009,Richmond,17
ALEXANDRA,F,human,2010,Bronx,10
ALEXANDRA,F,human,2010,Kings,39
ALEXANDRA,F,human,2010,New York,46
ALEXANDRA,F,human,2010,Queens,32
ALEXANDRA,F,human,2010,Richmond,10
ALEXANDRA,F,human,2011,Bronx,20
ALEXANDRA,F,human,2011,Kings,38
ALEXANDRA,F,human,2011,New York,48
ALEXANDRA,F,human,2011,Queens,45
ALEXANDRA,F,human,2011,Richmond,15
ALEXANDRA,F,human,2012,Kings,45
ALEXANDRA,F,human,2012,New York,56
ALEXANDRA,F,human,2012,Queens,37
ALEXANDRA,F,human,2012,Richmond,16
ALEXANDRA,F,human,2013,Bronx,14
ALEXANDRA,F,human,2013,Kings,27
ALEXANDRA,F,human,2013,New York,51
ALEXANDRA,F,human,2013,Queens,43
ALEXANDRA,F,human,2014,Bronx,17
ALEXANDRA,F,human,2014,Kings,24
ALEXANDRA,F,human,2014,New York,37
ALEXANDRA,F,human,2014,Queens,32
ALEXANDRA,F,human,2014,Richmond,10
ALEXANDRA,F,human,2015,Bronx,12
ALEXANDRA,F,human,2015,Kings,40
ALEXANDRA,F,human,2015,New York,26
ALEXANDRA,F,human,2015,Queens,32
ALEXANDRA,F,human,2015,Richmond,17
ALEXANDRIA,F,human,2010,Kings,12
ALEXANDRIA,F,human,2014,Queens,8
ALEXANDRIA,F,human,2015,Kings,11
ALEXIA,F,human,2008,Kings,10
ALEXIA,F,human,2010,Queens,10
ALEXIA,F,human,2012,Kings,13
ALEXIA,F,human,2013,Kings,13
ALEXIA,F,human,2013,Queens,14
ALEXIA,F,human,2014,Bronx,6
ALEXIA,F,human,2014,Queens,12
ALEXIS,F,human,2007,Bronx,15
ALEXIS,F,human,2007,Kings,32
ALEXIS,F,human,2007,New York,18
ALEXIS,F,human,2007,Queens,20
ALEXIS,F,human,2007,Richmond,10
ALEXIS,F,human,2008,Bronx,22
ALEXIS,F,human,2008,Kings,27
ALEXIS,F,human,2008,New York,23
ALEXIS,F,human,2008,Queens,14
ALEXIS,F,human,2009,Bronx,16
ALEXIS,F,human,2009,Kings,25
ALEXIS,F,human,2009,New York,18
ALEXIS,F,human,2009,Queens,14
ALEXIS,F,human,2010,Bronx,20
ALEXIS,F,human,2010,Kings,24
ALEXIS,F,human,2010,New York,17
ALEXIS,F,human,2010,Queens,21
ALEXIS,F,human,2010,Richmond,10
ALEXIS,F,human,2011,Kings,12
ALEXIS,F,human,2011,New York,14
ALEXIS,F,human,2011,Queens,10
ALEXIS,F,human,2011,Richmond,11
ALEXIS,F,human,2012,Kings,15
ALEXIS,F,human,2012,New York,19
ALEXIS,F,human,2013,Kings,13
ALEXIS,F,human,2013,New York,11
ALEXIS,F,human,2013,Queens,18
ALEXIS,F,human,2014,Bronx,12
ALEXIS,F,human,2014,Kings,15
ALEXIS,F,human,2014,New York,6
ALEXIS,F,human,2014,Queens,12
ALEXIS,F,human,2014,Richmond,8
ALEXIS,F,human,2015,Kings,12
ALEXIS,F,human,2015,Queens,17
ALEXIS,M,human,2007,Bronx,19
ALEXIS,M,human,2007,Kings,25
ALEXIS,M,human,2007,New York,12
ALEXIS,M,human,2007,Queens,27
ALEXIS,M,human,2008,Bronx,15
ALEXIS,M,human,2008,Kings,25
ALEXIS,M,human,2008,New York,11
ALEXIS,M,human,2008,Queens,28
ALEXIS,M,human,2009,Bronx,19
ALEXIS,M,human,2009,Kings,19
ALEXIS,M,human,2009,Queens,18
ALEXIS,M,human,2010,Bronx,16
ALEXIS,M,human,2010,Kings,17
ALEXIS,M,human,2010,Queens,16
ALEXIS,M,human,2011,Bronx,14
ALEXIS,M,human,2011,Kings,14
ALEXIS,M,human,2011,Queens,20
ALEXIS,M,human,2012,Bronx,11
ALEXIS,M,human,2012,Kings,16
ALEXIS,M,human,2012,New York,10
ALEXIS,M,human,2012,Queens,16
ALEXIS,M,human,2013,Bronx,18
ALEXIS,M,human,2013,Kings,12
ALEXIS,M,human,2013,Queens,13
ALEXIS,M,human,2014,Bronx,11
ALEXIS,M,human,2014,Kings,9
ALEXIS,M,human,2014,Queens,16
ALEXIS,M,human,2015,Bronx,13
ALEXIS,M,human,2015,Kings,14
ALEXIS,M,human,2015,Queens,11
ALFRED,M,human,2007,Kings,10
ALFRED,M,human,2007,Queens,10
ALFRED,M,human,2014,Kings,17
ALFRED,M,human,2014,New York,5
ALFRED,M,human,2014,Queens,6
ALI,M,human,2007,Kings,20
ALI,M,human,2007,Queens,18
ALI,M,human,2008,Kings,24
ALI,M,human,2008,Queens,19
ALI,M,human,2009,Bronx,16
ALI,M,human,2009,Kings,31
ALI,M,human,2009,Queens,16
ALI,M,human,2010,Bronx,15
ALI,M,human,2010,Kings,19
ALI,M,human,2010,New York,11
ALI,M,human,2010,Queens,17
ALI,M,human,2011,Bronx,12
ALI,M,human,2011,Kings,26
ALI,M,human,2011,Queens,16
ALI,M,human,2012,Bronx,13
ALI,M,human,2012,Kings,33
ALI,M,human,2012,Queens,14
ALI,M,human,2013,Kings,25
ALI,M,human,2013,Queens,19
ALI,M,human,2014,Bronx,12
ALI,M,human,2014,Kings,40
ALI,M,human,2014,New York,6
ALI,M,human,2014,Queens,16
ALI,M,human,2014,Richmond,5
ALI,M,human,2015,Bronx,11
ALI,M,human,2015,Kings,28
ALI,M,human,2015,Queens,18
ALIA,F,human,2014,Kings,8
ALIA,F,human,2015,Queens,10
ALICE,F,human,2007,Kings,24
ALICE,F,human,2007,New York,14
ALICE,F,human,2007,Queens,17
ALICE,F,human,2008,Kings,28
ALICE,F,human,2008,New York,21
ALICE,F,human,2008,Queens,15
ALICE,F,human,2009,Kings,31
ALICE,F,human,2009,New York,16
ALICE,F,human,2009,Queens,12
ALICE,F,human,2010,Kings,32
ALICE,F,human,2010,New York,25
ALICE,F,human,2010,Queens,17
ALICE,F,human,2011,Kings,48
ALICE,F,human,2011,New York,18
ALICE,F,human,2011,Queens,17
ALICE,F,human,2012,Kings,46
ALICE,F,human,2012,New York,33
ALICE,F,human,2012,Queens,19
ALICE,F,human,2013,Kings,46
ALICE,F,human,2013,New York,19
ALICE,F,human,2013,Queens,33
ALICE,F,human,2014,Bronx,12
ALICE,F,human,2014,Kings,36
ALICE,F,human,2014,New York,26
ALICE,F,human,2014,Queens,19
ALICE,F,human,2015,Kings,45
ALICE,F,human,2015,New York,21
ALICE,F,human,2015,Queens,40
ALICIA,F,human,2007,Bronx,14
ALICIA,F,human,2007,Kings,13
ALICIA,F,human,2007,Queens,17
ALICIA,F,human,2008,Bronx,20
ALICIA,F,human,2008,Kings,24
ALICIA,F,human,2008,Queens,18
ALICIA,F,human,2009,Kings,16
ALICIA,F,human,2009,Queens,11
ALICIA,F,human,2010,Bronx,15
ALICIA,F,human,2010,Kings,16
ALICIA,F,human,2010,New York,11
ALICIA,F,human,2010,Queens,29
ALICIA,F,human,2011,Bronx,17
ALICIA,F,human,2011,Kings,16
ALICIA,F,human,2012,Bronx,10
ALICIA,F,human,2012,Kings,11
ALICIA,F,human,2012,Queens,14
ALICIA,F,human,2013,Queens,15
ALICIA,F,human,2014,Kings,15
ALICIA,F,human,2014,Queens,15
ALINA,F,human,2007,Bronx,14
ALINA,F,human,2007,Kings,13
ALINA,F,human,2007,New York,12
ALINA,F,human,2007,Queens,24
ALINA,F,human,2008,Kings,19
ALINA,F,human,2008,Queens,20
ALINA,F,human,2009,Kings,28
ALINA,F,human,2009,Queens,15
ALINA,F,human,2010,Kings,13
ALINA,F,human,2010,New York,12
ALINA,F,human,2010,Queens,17
ALINA,F,human,2011,Kings,14
ALINA,F,human,2011,Queens,20
ALINA,F,human,2012,Kings,28
ALINA,F,human,2012,Queens,24
ALINA,F,human,2013,Bronx,12
ALINA,F,human,2013,Kings,22
ALINA,F,human,2013,Queens,24
ALINA,F,human,2014,Bronx,15
ALINA,F,human,2014,Kings,36
ALINA,F,human,2014,New York,11
ALINA,F,human,2014,Queens,28
ALINA,F,human,2015,Bronx,20
ALINA,F,human,2015,Kings,26
ALINA,F,human,2015,Queens,25
ALISA,F,human,2008,Kings,12
ALISA,F,human,2010,Kings,11
ALISA,F,human,2013,Kings,12
ALISA,F,human,2014,Kings,9
ALISA,F,human,2014,New York,5
ALISA,F,human,2014,Queens,9
ALISHA,F,human,2007,Queens,12
ALISHA,F,human,2008,Queens,14
ALISHA,F,human,2010,Kings,10
ALISHA,F,human,2010,Queens,11
ALISHA,F,human,2011,Kings,10
ALISHA,F,human,2014,Bronx,7
ALISHA,F,human,2014,Kings,10
ALISHA,F,human,2014,Queens,8
ALISON,F,human,2007,Kings,13
ALISON,F,human,2007,Queens,11
ALISON,F,human,2008,Bronx,13
ALISON,F,human,2008,Queens,17
ALISON,F,human,2009,Bronx,11
ALISON,F,human,2009,Kings,13
ALISON,F,human,2009,Queens,25
ALISON,F,human,2010,Bronx,10
ALISON,F,human,2010,Kings,11
ALISON,F,human,2010,Queens,19
ALISON,F,human,2011,Bronx,13
ALISON,F,human,2011,Kings,10
ALISON,F,human,2011,Queens,14
ALISON,F,human,2012,Bronx,10
ALISON,F,human,2012,Kings,11
ALISON,F,human,2012,Queens,18
ALISON,F,human,2014,Bronx,6
ALISON,F,human,2014,Kings,18
ALISON,F,human,2014,Queens,10
ALISON,F,human,2015,Queens,10
ALISSA,F,human,2014,Queens,5
ALISSON,F,human,2010,Queens,11
ALISSON,F,human,2014,Queens,5
ALIYAH,F,human,2007,Kings,15
ALIYAH,F,human,2007,Queens,14
ALIYAH,F,human,2008,Bronx,14
ALIYAH,F,human,2008,Kings,11
ALIYAH,F,human,2008,Queens,13
ALIYAH,F,human,2009,Bronx,18
ALIYAH,F,human,2009,Kings,15
ALIYAH,F,human,2009,Queens,10
ALIYAH,F,human,2010,Bronx,18
ALIYAH,F,human,2010,Kings,20
ALIYAH,F,human,2010,Queens,19
ALIYAH,F,human,2011,Bronx,17
ALIYAH,F,human,2011,Kings,17
ALIYAH,F,human,2011,Queens,18
ALIYAH,F,human,2012,Bronx,13
ALIYAH,F,human,2012,Kings,18
ALIYAH,F,human,2013,Bronx,13
ALIYAH,F,human,2013,Kings,12
ALIYAH,F,human,2013,Queens,11
ALIYAH,F,human,2014,Bronx,12
ALIYAH,F,human,2014,Kings,21
ALIYAH,F,human,2014,New York,7
ALIYAH,F,human,2014,Queens,18
ALIYAH,F,human,2015,Bronx,18
ALIYAH,F,human,2015,Queens,15
ALIZA,F,human,2007,Kings,19
ALIZA,F,human,2010,Kings,13
ALIZA,F,human,2010,Queens,13
ALIZA,F,human,2011,Kings,15
ALIZA,F,human,2011,Queens,13
ALIZA,F,human,2012,Kings,14
ALIZA,F,human,2012,Queens,12
ALIZA,F,human,2013,Kings,11
ALIZA,F,human,2013,Queens,11
ALIZA,F,human,2014,Kings,8
ALIZA,F,human,2014,Queens,11
ALIZA,F,human,2015,Kings,12
ALIZA,F,human,2015,Queens,13
ALLAN,M,human,2007,Kings,11
ALLAN,M,human,2011,Kings,10
ALLAN,M,human,2013,Kings,10
ALLAN,M,human,2014,Bronx,7
ALLAN,M,human,2014,Kings,5
ALLAN,M,human,2014,Queens,8
ALLEGRA,F,human,2014,New York,5
ALLEN,M,human,2007,Bronx,11
ALLEN,M,human,2007,Kings,22
ALLEN,M,human,2008,Bronx,14
ALLEN,M,human,2008,New York,13
ALLEN,M,human,2008,Queens,18
ALLEN,M,human,2009,Bronx,10
ALLEN,M,human,2009,Kings,11
ALLEN,M,human,2009,Queens,16
ALLEN,M,human,2010,Bronx,16
ALLEN,M,human,2010,Kings,11
ALLEN,M,human,2010,Queens,13
ALLEN,M,human,2011,Bronx,11
ALLEN,M,human,2011,Kings,11
ALLEN,M,human,2011,New York,10
ALLEN,M,human,2011,Queens,15
ALLEN,M,human,2012,Bronx,13
ALLEN,M,human,2012,Kings,30
ALLEN,M,human,2012,Queens,13
ALLEN,M,human,2013,Kings,13
ALLEN,M,human,2013,Queens,17
ALLEN,M,human,2014,Bronx,5
ALLEN,M,human,2014,Kings,21
ALLEN,M,human,2014,New York,6
